comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 3840)),forward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 1280) (1280 5120)),forward.MegatronRowLinear.attention_row,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),forward.MegatronRowLinear.mlp_row,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,16384,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,16384,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,16384,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.dp_group,8,4,forward_step.average_losses_across_data_parallel_group,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((5120 4096) (4096 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,144726496,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((5120 4096) (4096 5120)),backward.MegatronRowLinearmlp_row,None,None,,144726496,None,None,1
CommType.computation,None,None,((4096 1 3840) (3840 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.computation,None,None,((3840 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,114041779,None,None,1
CommType.all_reduce,CommGroup.tp_group,4,41943040,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,((4096 1 5120) (5120 1280)),backward.MegatronRowLinearattention_row,None,None,,114041779,None,None,1
